,ProteinID,FrequencyA,FrequencyB,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyJ,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyO,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyU,FrequencyV,FrequencyW,FrequencyX,FrequencyY,FrequencyZ,Aromaticity,SSfraction,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank
46,Q01955,0.04131736526946108,0,0.01437125748502994,0.03173652694610778,0.04011976047904192,0.027544910179640718,0.2724550898203593,0.011377245508982036,0.030538922155688618,0,0.05329341317365269,0.06347305389221558,0.017365269461077845,0.016766467065868262,0,0.19161676646706588,0.02874251497005988,0.03892215568862276,0.04670658682634729,0.03532934131736526,0,0.02395209580838324,0.003592814371257485,0,0.010778443113772455,0,0.041916167664670656,"(0.1598802395209581, 0.5275449101796407, 0.16227544910179642)",0,0.49166400600000004,0.545287755,0.49907486,0.0030968184685714155,-0.00017522122026168157,5.46660856064405e-05
47,Q9H444,0.10267857142857142,0,0.0,0.0625,0.14732142857142858,0.026785714285714284,0.06696428571428571,0.008928571428571428,0.04464285714285714,0,0.11607142857142858,0.09821428571428573,0.04017857142857143,0.04017857142857143,0,0.04017857142857143,0.05357142857142857,0.026785714285714284,0.04017857142857143,0.04464285714285714,0,0.026785714285714284,0.004464285714285714,0,0.008928571428571428,0,0.04017857142857143,"(0.20982142857142855, 0.1875, 0.3883928571428571)",0,0.44288986799999996,0.509682549,0.6754360229999999,1.2524247028267822e-05,-0.0002032954918440225,9.1435235255913e-05
48,P20908,0.050054406964091414,0,0.006528835690968444,0.05712731229597389,0.06528835690968443,0.021218715995647442,0.2334058759521219,0.009249183895538629,0.028291621327529926,0,0.053318824809575616,0.053318824809575616,0.012513601741022852,0.018498367791077257,0,0.18171926006528835,0.04026115342763874,0.038084874863982585,0.038084874863982585,0.038084874863982585,0,0.029379760609358,0.0038084874863982595,0,0.02176278563656148,0,0.046789989118607184,"(0.15778019586507072, 0.47170837867247006, 0.18117519042437433)",0,0.45784126700000005,0.554617213,0.44883679600000004,5.861935840908385e-48,-0.00017522122026168157,0.0002258275582431636
49,P12109,0.07490272373540856,0,0.019455252918287938,0.06906614785992217,0.06614785992217899,0.032101167315175094,0.1517509727626459,0.013618677042801557,0.04085603112840467,0,0.05252918287937743,0.06906614785992217,0.010700389105058366,0.027237354085603117,0,0.08657587548638132,0.04085603112840467,0.058365758754863814,0.05252918287937743,0.03988326848249027,0,0.0632295719844358,0.0038910505836575885,0,0.027237354085603117,0,0.0632295719844358,"(0.2363813229571984, 0.31809338521400776, 0.2208171206225681)",0,0.48959657799999995,0.516404552,0.285706838,0.00011917017308416423,-0.00017522122026168157,6.133158446082177e-05
50,Q99612,0.03180212014134275,0,0.04240282685512368,0.04593639575971732,0.09187279151943464,0.0353356890459364,0.056537102473498226,0.04240282685512368,0.02826855123674912,0,0.0636042402826855,0.08480565371024736,0.01060070671378092,0.0176678445229682,0,0.06713780918727916,0.02826855123674912,0.0636042402826855,0.15547703180212016,0.0530035335689046,0,0.038869257950530034,0.0176678445229682,0,0.024734982332155483,0,0.07773851590106008,"(0.2296819787985866, 0.2968197879858657, 0.21908127208480566)",0,0.691414192,0.6729720990000001,0.611256868,2.2484325084565915e-06,-0.0003504424405233632,3.631579313063864e-05
51,P41279,0.0556745182012848,0,0.01713062098501071,0.057815845824411134,0.08137044967880086,0.0278372591006424,0.057815845824411134,0.029978586723768737,0.06423982869379015,0,0.0556745182012848,0.1113490364025696,0.032119914346895075,0.03640256959314775,0,0.059957173447537475,0.034261241970021415,0.05353319057815846,0.07922912205567452,0.04068522483940043,0,0.05353319057815846,0.010706638115631693,0,0.04068522483940043,0,0.07922912205567452,"(0.3083511777301927, 0.23340471092077086, 0.28051391862955033)",0,0.57955413,0.734499186,0.523957226,0.00011974557342790935,0.0018712848797138183,6.808496411431924e-05
52,Q86YN6,0.07526881720430108,0,0.03225806451612903,0.06158357771260998,0.10850439882697947,0.02346041055718475,0.05571847507331378,0.01955034213098729,0.013685239491691105,0,0.0469208211143695,0.0997067448680352,0.009775171065493646,0.01270772238514174,0,0.10263929618768328,0.05083088954056696,0.07135874877810362,0.11632453567937437,0.04105571847507331,0,0.02737047898338221,0.011730205278592377,0,0.01955034213098729,0,0.05474095796676442,"(0.19550342130987292, 0.2873900293255132, 0.29325513196480935)",0,0.507841284,0.599806084,0.43653177200000004,1.1588065134717976e-05,0.0015489167107728106,0.00032096380917424536
53,P14854,0.05813953488372092,0,0.04651162790697674,0.06976744186046513,0.05813953488372092,0.04651162790697674,0.04651162790697674,0.011627906976744186,0.034883720930232565,0,0.06976744186046513,0.02325581395348837,0.034883720930232565,0.05813953488372092,0,0.04651162790697674,0.08139534883720931,0.05813953488372092,0.04651162790697674,0.08139534883720931,0,0.034883720930232565,0.04651162790697674,0,0.04651162790697674,0,0.13953488372093026,"(0.23255813953488375, 0.19767441860465115, 0.17441860465116277)",0,0.414189784,0.493413019,0.44048706200000004,3.0469326167967176e-06,-0.0003504424405233632,5.8912241443985635e-05
54,Q8NI36,0.06309148264984228,0,0.01892744479495268,0.05152471083070452,0.048370136698212406,0.044164037854889586,0.07150368033648791,0.027339642481598318,0.06203995793901158,0,0.05783385909568875,0.11987381703470032,0.0220820189274448,0.044164037854889586,0,0.0473186119873817,0.04206098843322818,0.04206098843322818,0.08937960042060987,0.050473186119873815,0,0.06098843322818087,0.01577287066246057,0,0.02103049421661409,0,0.08096740273396424,"(0.323869610935857, 0.25236593059936907, 0.25341745531019977)",0,0.559311848,0.515661447,,1.0529092747619572e-05,-0.0007008848810467263,0.0003943000277462001
55,Q7KZN9,0.08048780487804877,0,0.014634146341463415,0.01951219512195122,0.043902439024390234,0.04146341463414634,0.07560975609756097,0.024390243902439025,0.03658536585365853,0,0.03414634146341464,0.15853658536585366,0.03170731707317073,0.012195121951219513,0,0.06097560975609756,0.03902439024390244,0.07317073170731707,0.06829268292682927,0.05853658536585366,0,0.06585365853658537,0.02682926829268293,0,0.03414634146341464,0,0.10243902439024392,"(0.36341463414634145, 0.21707317073170732, 0.3146341463414634)",0,0.495530215,0.514628364,0.54022472,0.0022853974178829745,-0.00017522122026168157,6.645140548189946e-05
56,Q92793,0.07207207207207207,0,0.020475020475020474,0.031941031941031935,0.042997542997543,0.02006552006552006,0.07084357084357085,0.02620802620802621,0.03071253071253072,0,0.0475020475020475,0.07084357084357085,0.038902538902538905,0.04873054873054873,0,0.11302211302211305,0.10974610974610977,0.04013104013104013,0.08927108927108927,0.05446355446355446,0,0.04873054873054873,0.005733005733005733,0,0.01760851760851761,0,0.043407043407043405,"(0.1936936936936937, 0.32186732186732187, 0.22481572481572482)",0,0.530771871,0.643490817,0.441279915,0.00040578119404336164,0.004604152770689022,7.147877931010903e-05
57,O43186,0.10033444816053512,0,0.010033444816053512,0.03678929765886288,0.033444816053511704,0.026755852842809364,0.06354515050167224,0.006688963210702341,0.013377926421404682,0,0.043478260869565216,0.07692307692307693,0.023411371237458192,0.016722408026755852,0,0.13377926421404682,0.07023411371237458,0.05016722408026756,0.13377926421404682,0.05016722408026756,0,0.04682274247491639,0.013377926421404682,0,0.05016722408026756,0,0.0903010033444816,"(0.22742474916387959, 0.34782608695652173, 0.23411371237458195)",0,0.548676649,,0.52701603,2.0337640076194228e-05,-0.0005256636607850452,0.00026761921911919563
58,P02511,0.03428571428571429,0,0.0,0.06285714285714286,0.08,0.08,0.045714285714285714,0.051428571428571435,0.051428571428571435,0,0.057142857142857134,0.08571428571428573,0.011428571428571429,0.011428571428571429,0,0.09714285714285714,0.017142857142857144,0.08,0.09714285714285714,0.051428571428571435,0,0.06285714285714286,0.011428571428571429,0,0.011428571428571429,0,0.10285714285714287,"(0.3028571428571429, 0.25142857142857145, 0.21142857142857144)",0,0.477253772,0.493711599,0.49874833399999996,5.28935770279821e-06,0.0019903575568108386,8.740739781508309e-05
59,P48730,0.05301204819277108,0,0.012048192771084338,0.05060240963855422,0.05542168674698795,0.03855421686746988,0.07951807228915662,0.028915662650602414,0.05060240963855422,0,0.05783132530120483,0.09397590361445783,0.03132530120481928,0.03855421686746988,0,0.04578313253012048,0.03132530120481928,0.09879518072289156,0.08433734939759037,0.05301204819277108,0,0.04578313253012048,0.0072289156626506035,0,0.04337349397590362,0,0.0891566265060241,"(0.27951807228915665, 0.24819277108433735, 0.23373493975903614)",0,0.474273622,0.5680404520000001,0.558596468,3.483234792840426e-06,0.005992371351247203,3.8528390162508476e-05
60,Q6IQ55,0.04742765273311897,0,0.012861736334405145,0.0594855305466238,0.07395498392282958,0.03135048231511254,0.06672025723472669,0.03135048231511254,0.04421221864951769,0,0.06591639871382636,0.09163987138263666,0.014469453376205787,0.03295819935691318,0,0.07636655948553055,0.04742765273311897,0.060289389067524124,0.11334405144694534,0.05707395498392283,0,0.05466237942122187,0.007234726688102894,0,0.011254019292604502,0,0.04983922829581994,"(0.24035369774919615, 0.28938906752411575, 0.22749196141479097)",0,0.431916189,0.55937321,0.48904382,2.494449745802349e-06,-0.00017522122026168157,0.00017471094525002402
61,Q8IWY9,0.08557457212713937,0,0.022004889975550126,0.03341483292583537,0.07497962510187449,0.04156479217603912,0.07416462917685411,0.018744906275468626,0.019559902200489,0,0.026079869600651995,0.1466992665036675,0.012224938875305624,0.018744906275468626,0,0.08801955990220049,0.058679706601466985,0.07579462102689488,0.08557457212713937,0.03993480032599837,0,0.059494702526487364,0.010594947025264874,0,0.008149959250203748,0,0.060309698451507736,"(0.2860635696821516, 0.2665036674816626, 0.319478402607987)",0,0.547628471,0.625704336,,1.846191280130833e-05,-0.0003504424405233632,0.0003057006441665122
62,P04080,0.08163265306122447,0,0.010204081632653059,0.040816326530612235,0.07142857142857142,0.07142857142857142,0.030612244897959183,0.051020408163265314,0.020408163265306117,0,0.09183673469387756,0.061224489795918366,0.020408163265306117,0.051020408163265314,0,0.051020408163265314,0.07142857142857142,0.020408163265306117,0.061224489795918366,0.07142857142857142,0,0.09183673469387756,0.0,0,0.030612244897959183,0,0.1020408163265306,"(0.2755102040816326, 0.19387755102040816, 0.2346938775510204)",0,0.637026262,0.5489037379999999,0.483206255,2.461750651875879e-05,-0.00017522122026168157,0.00011182529952585039
63,Q8N196,0.15696887686062247,0,0.008119079837618403,0.018944519621109608,0.07577807848443842,0.02029769959404601,0.10690121786197564,0.009472259810554804,0.013531799729364006,0,0.02165087956698241,0.12313937753721245,0.0040595399188092015,0.01759133964817321,0,0.13261163734776726,0.04059539918809202,0.04330175913396482,0.07171853856562922,0.055480378890392416,0,0.06359945872801083,0.0040595399188092015,0,0.012178619756427604,0,0.03653585926928282,"(0.2368064952638701, 0.32882273342354534, 0.35994587280108253)",0,0.559519645,0.624432323,0.63988881,0.0004101534788891813,-0.00017522122026168157,0.00011492666991841209
64,Q8IVM0,0.10130718954248366,0,0.006535947712418301,0.06862745098039216,0.13071895424836602,0.0196078431372549,0.016339869281045753,0.0457516339869281,0.032679738562091505,0,0.1111111111111111,0.06862745098039216,0.02287581699346405,0.016339869281045753,0,0.04248366013071896,0.08496732026143791,0.06862745098039216,0.062091503267973865,0.029411764705882356,0,0.03594771241830065,0.006535947712418301,0,0.029411764705882356,0,0.05555555555555555,"(0.1928104575163399, 0.13725490196078433, 0.32352941176470584)",0,,,0.62413196,6.16696599192769e-06,-0.0003504424405233632,0.000154576704039256
65,P13498,0.11794871794871795,0,0.010256410256410256,0.005128205128205128,0.061538461538461535,0.030769230769230767,0.1076923076923077,0.005128205128205128,0.061538461538461535,0,0.04615384615384616,0.08205128205128205,0.020512820512820516,0.020512820512820516,0,0.10256410256410256,0.04102564102564103,0.05641025641025641,0.035897435897435895,0.05641025641025641,0,0.07692307692307693,0.02564102564102564,0,0.035897435897435895,0,0.09230769230769233,"(0.3128205128205128, 0.26666666666666666, 0.28205128205128205)",0,0.460329802,0.49013613100000003,0.46288624700000003,1.6270586748469115e-05,-0.0003504424405233632,0.00010643295362389964
66,P04839,0.06666666666666668,0,0.02807017543859649,0.02807017543859649,0.05614035087719298,0.06842105263157895,0.059649122807017535,0.029824561403508767,0.06842105263157895,0,0.059649122807017535,0.1,0.017543859649122806,0.05263157894736842,0,0.038596491228070184,0.03157894736842105,0.0456140350877193,0.05789473684210526,0.05263157894736842,0,0.07368421052631577,0.03157894736842105,0,0.03333333333333333,0,0.13333333333333336,"(0.375438596491228, 0.2087719298245614, 0.24035087719298245)",0,0.478631916,0.46904782899999997,0.44999452700000003,0.0025384820328604512,-0.00017522122026168157,5.315615671226841e-05
67,Q9NQC7,0.0397489539748954,0,0.032426778242677826,0.05439330543933055,0.0794979079497908,0.049163179916318,0.07112970711297073,0.016736401673640166,0.05125523012552301,0,0.06589958158995816,0.10355648535564854,0.0198744769874477,0.04079497907949791,0,0.061715481171548126,0.04288702928870293,0.04497907949790795,0.08054393305439331,0.04497907949790795,0,0.061715481171548126,0.009414225941422594,0,0.029288702928870293,0,0.08786610878661089,"(0.3043933054393306, 0.25418410041841005, 0.24267782426778242)",0,0.48252831700000004,0.491345094,0.508857573,7.928235169600434e-05,-0.00040659098368804337,0.00017844499930069285
68,Q96MP8,0.06920415224913495,0,0.02768166089965398,0.0657439446366782,0.07958477508650519,0.04844290657439446,0.05882352941176471,0.03806228373702422,0.034602076124567484,0,0.03806228373702422,0.10380622837370243,0.02422145328719723,0.017301038062283742,0,0.06228373702422145,0.03806228373702422,0.0726643598615917,0.04498269896193772,0.04844290657439446,0,0.0726643598615917,0.010380622837370242,0,0.04498269896193772,0,0.10380622837370244,"(0.314878892733564, 0.18339100346020762, 0.27681660899653976)",0,0.457037242,0.708181498,,3.067476640293547e-05,0.0015489167107728089,5.6010676274551794e-05
69,P13945,0.14460784313725492,0,0.0392156862745098,0.01715686274509804,0.02696078431372549,0.036764705882352935,0.06372549019607843,0.00980392156862745,0.014705882352941175,0,0.0024509803921568627,0.14705882352941174,0.01715686274509804,0.029411764705882356,0,0.1053921568627451,0.014705882352941175,0.07598039215686274,0.0661764705882353,0.05392156862745098,0,0.08823529411764706,0.029411764705882356,0,0.01715686274509804,0,0.08333333333333334,"(0.33333333333333337, 0.2647058823529412, 0.3357843137254902)",0,0.515557582,0.532592561,0.44978395600000004,0.0003797719514074356,-0.00017522122026168157,0.0001607042234899278
70,Q56NI9,0.043261231281198013,0,0.028286189683860232,0.043261231281198013,0.06988352745424292,0.04991680532445923,0.03494176372712146,0.021630615640599003,0.04658901830282862,0,0.11647254575707155,0.07154742096505824,0.009983361064891848,0.0632279534109817,0,0.054908485856905165,0.04492512479201331,0.04991680532445923,0.1064891846921797,0.04991680532445923,0,0.06821963394342763,0.008319467554076539,0,0.018302828618968387,0,0.07653910149750416,"(0.2628951747088186, 0.259567387687188, 0.194675540765391)",0,0.42337446,0.5033269920000001,0.551667143,5.047219313930993e-06,-0.00017522122026168157,0.0001273723092599669
71,P11182,0.06639004149377592,0,0.014522821576763488,0.04979253112033195,0.05809128630705394,0.04356846473029045,0.06639004149377592,0.020746887966804982,0.07468879668049792,0,0.08506224066390043,0.08713692946058091,0.026970954356846474,0.03941908713692946,0,0.05809128630705394,0.03319502074688797,0.035269709543568464,0.06431535269709543,0.060165975103734434,0,0.07883817427385892,0.008298755186721992,0,0.02904564315352697,0,0.08091286307053941,"(0.3215767634854772, 0.22821576763485477, 0.23858921161825727)",0,,0.549582508,0.352147356,0.00010135894955383782,-0.0003504424405233632,0.00018044103102987305
72,Q14203,0.10406885758998437,0,0.010172143974960876,0.046165884194053215,0.1111111111111111,0.017996870109546162,0.05086071987480438,0.02034428794992175,0.03286384976525822,0,0.07198748043818466,0.11815336463223787,0.023474178403755867,0.015649452269170583,0,0.046948356807511735,0.06807511737089203,0.06259780907668233,0.07276995305164319,0.05712050078247261,0,0.05242566510172144,0.002347417840375587,0,0.01486697965571205,0,0.0352112676056338,"(0.23865414710485133, 0.18622848200312989, 0.3568075117370892)",0,0.439379168,0.478788475,0.495086125,0.00011319896156011316,0.005291486470200453,4.0447894770101335e-05
